Order_ID,Order_Date,Ship_Date,Sales_Channel,Warehouse_Code,Region,State,City,Customer_Name,Customer_Segment,Product_Category,Product_Name,Unit_Price,Unit_Cost,Quantity,Total_Revenue,Total_Cost,Profit,Discount_Percent,Sales_Rep
SO-10124,2023-07-01,2023-07-06,In-Store,WARE-ATL5509,Southwest,Colorado,Colorado Springs,Bright Bright Corp,Government,Furniture,Bar Cart,299.99,140.0,4,1199.96,560.0,639.96,0,Lisa Chen
SO-10125,2023-10-19,2023-10-25,Online,WARE-MCD2201,Southeast,North Carolina,Charlotte,Central Core Retail,Government,Electronics,MacBook Air,1499.99,950.0,9,11474.91,8550.0,2924.91,15,Michael Brown
SO-10126,2023-02-20,2023-02-25,Wholesale,WARE-MCD2201,Southwest,Colorado,Fort Collins,Premier Digital Trading,Small Business,Office Supplies,Ergonomic Mouse,59.99,24.0,10,599.9,240.0,359.9,0,Lisa Chen
SO-10127,2022-12-20,2022-12-23,Distributor,WARE-UHY1004,Southeast,Virginia,Chesapeake,Unity Swift LLC,Retail,Furniture,Adjustable Monitor Stand,129.99,58.0,28,3457.72,1624.0,1833.72,5,Sarah Mitchell
SO-10128,2022-02-21,2022-03-03,Distributor,WARE-ATL5509,Midwest,Iowa,Cedar Rapids,Central National Corp,Enterprise,Office Supplies,Label Printer,179.99,82.0,10,1529.9,820.0,709.9,15,Emily Johnson
SO-10129,2022-11-12,2022-11-14,In-Store,WARE-ATL5509,South,Arkansas,Jonesboro,Unity Digital Group,Enterprise,Clothing,Athleisure Set,119.99,50.0,34,3753.26,1700.0,2053.26,8,James Carter
SO-10130,2023-07-04,2023-07-11,Distributor,WARE-MCD2201,Northeast,New Jersey,Elizabeth,Summit Advanced Supply,Enterprise,Clothing,Winter Coat,149.99,65.0,2,275.98,130.0,145.98,8,James Carter
SO-10131,2023-07-21,2023-07-24,Online,WARE-UHY1004,West,California,Riverside,Digital Swift Co,Corporate,Office Supplies,Laminator,89.99,40.0,11,871.09,440.0,431.09,12,David Park
SO-10132,2022-07-23,2022-07-28,In-Store,WARE-PJW3508,Midwest,Indiana,Carmel,Metro Metro Inc,Retail,Furniture,Glass Desk,799.99,400.0,21,14783.79,8400.0,6383.79,12,Kevin Williams
SO-10133,2023-09-20,2023-09-24,Wholesale,WARE-ATL5509,West,Oregon,Hillsboro,Sterling Bright Solutions,Enterprise,Office Supplies,Binding Machine,149.99,68.0,11,1402.39,748.0,654.39,15,Amanda Torres
SO-10134,2023-08-21,2023-08-27,In-Store,WARE-NBV1002,Northeast,Rhode Island,Warwick,Core Horizon Co,Government,Electronics,Smart Display,349.99,165.0,11,3849.89,1815.0,2034.89,0,Amanda Torres
SO-10135,2023-11-29,2023-12-01,Distributor,WARE-MCD2201,South,Oklahoma,Lawton,Elite Global Enterprises,Small Business,Clothing,Casual Pants,69.99,28.0,18,1259.82,504.0,755.82,0,David Park
SO-10136,2024-01-15,2024-01-21,Wholesale,WARE-ATL5509,Southwest,Utah,West Jordan,Elite Swift Solutions,Retail,Clothing,Suit Set,299.99,135.0,2,527.98,270.0,257.98,12,Lisa Chen
SO-10137,2022-12-29,2023-01-04,Distributor,WARE-UHY1004,South,Arkansas,Jonesboro,National Advanced Commerce,Enterprise,Furniture,Laptop Cart,299.99,145.0,19,5528.81,2755.0,2773.81,3,Michael Brown
SO-10138,2022-12-24,2022-12-28,Distributor,WARE-UHY1004,Southwest,Utah,West Jordan,Swift Coastal Trading,Enterprise,Furniture,Credenza,649.99,320.0,20,11049.8,6400.0,4649.8,15,James Carter
SO-10139,2022-09-20,2022-09-24,Distributor,WARE-UHY1004,Midwest,Ohio,Cincinnati,Advanced Swift Supply,Corporate,Clothing,Board Shorts,54.99,21.0,16,774.24,336.0,438.24,12,Rachel Scott
SO-10140,2023-06-28,2023-07-04,Wholesale,WARE-NBV1002,Southwest,Utah,West Valley City,Atlantic Central Solutions,Small Business,Electronics,Satellite Phone,799.99,420.0,9,7199.91,3780.0,3419.91,0,James Carter
SO-10141,2023-10-29,2023-11-04,Online,WARE-NBV1002,Southeast,Virginia,Richmond,Pioneer Sterling Retail,Government,Clothing,Athleisure Set,119.99,50.0,7,797.93,350.0,447.93,5,Emily Johnson
SO-10142,2022-06-30,2022-07-14,Distributor,WARE-NBV1002,Southeast,District of Columbia,Washington,Horizon Premier Supply,Corporate,Office Supplies,Stapler Heavy Duty,29.99,11.0,3,82.77,33.0,49.77,8,Michael Brown
SO-10143,2023-04-11,2023-04-16,In-Store,WARE-NBV1002,Southeast,Delaware,Wilmington,Unity Digital Co,Enterprise,Furniture,Mesh Chair,319.99,155.0,18,5759.82,2790.0,2969.82,0,Robert Adams
SO-10144,2024-01-25,2024-01-31,Wholesale,WARE-MCD2201,Southwest,Hawaii,Kailua,Elite Premier Distributors,Government,Office Supplies,Ergonomic Chair,349.99,175.0,11,3272.39,1925.0,1347.39,15,Lisa Chen
SO-10145,2023-05-04,2023-05-14,Wholesale,WARE-PJW3508,Northeast,Vermont,Burlington,Advanced Coastal Group,Enterprise,Office Supplies,Document Scanner,299.99,145.0,11,3299.89,1595.0,1704.89,0,Michael Brown
SO-10146,2023-01-04,2023-01-07,Wholesale,WARE-ATL5509,Southeast,District of Columbia,Washington,Digital Sterling Corp,Enterprise,Furniture,Accent Table,199.99,92.0,8,1599.92,736.0,863.92,0,Sarah Mitchell
SO-10147,2022-05-17,2022-05-21,Wholesale,WARE-ATL5509,Southwest,Colorado,Aurora,Apex Central Supply,Small Business,Office Supplies,Whiteboard,159.99,72.0,16,2175.84,1152.0,1023.84,15,Emily Johnson
SO-10148,2023-12-22,2023-12-25,In-Store,WARE-ATL5509,Southwest,Arizona,Scottsdale,Atlantic Metro Commerce,Government,Clothing,Linen Shirt,54.99,21.0,26,1215.24,546.0,669.24,15,Robert Adams
SO-10149,2023-11-28,2023-12-04,Online,WARE-MCD2201,South,Alabama,Tuscaloosa,Pacific Unity Enterprises,Small Business,Clothing,Summer Dress,79.99,30.0,16,1151.84,480.0,671.84,10,Kevin Williams
SO-10150,2023-04-19,2023-04-25,In-Store,WARE-ATL5509,West,New Mexico,Roswell,Advanced Global Supply,Corporate,Electronics,Wi-Fi Mesh System,399.99,190.0,10,3679.9,1900.0,1779.9,8,James Carter
SO-10151,2023-04-29,2023-05-03,Wholesale,WARE-MCD2201,West,Nevada,Las Vegas,Summit Central Solutions,Retail,Electronics,Surface Laptop,1399.99,870.0,2,2799.98,1740.0,1059.98,0,David Park
SO-10152,2022-07-02,2022-07-07,Distributor,WARE-MCD2201,Northeast,New Hampshire,Nashua,National Global Inc,Government,Furniture,Corner Desk,699.99,345.0,19,13299.81,6555.0,6744.81,0,David Park
SO-10153,2022-12-21,2022-12-25,Online,WARE-UHY1004,Southeast,West Virginia,Huntington,Metro Central Distributors,Small Business,Office Supplies,Tape Dispenser,24.99,9.0,12,299.88,108.0,191.88,0,Sarah Mitchell
SO-10154,2024-01-29,2024-02-03,In-Store,WARE-ATL5509,Northeast,New York,Rochester,Swift Elite Inc,Enterprise,Electronics,Gaming PC,2499.99,1450.0,2,4849.98,2900.0,1949.98,3,Emily Johnson
SO-10155,2022-11-06,2022-11-20,Distributor,WARE-NBV1002,Southwest,Wyoming,Rock Springs,National Central Co,Government,Furniture,Lounge Chair,399.99,195.0,12,4223.88,2340.0,1883.88,12,Rachel Scott
SO-10156,2022-12-19,2022-12-25,Distributor,WARE-MCD2201,Southwest,Nevada,North Las Vegas,Central Central Corp,Small Business,Clothing,Formal Jacket,129.99,55.0,27,3334.23,1485.0,1849.23,5,Kevin Williams
SO-10157,2022-05-28,2022-06-07,In-Store,WARE-MCD2201,West,Colorado,Colorado Springs,Central Central Commerce,Small Business,Furniture,Floor Lamp,159.99,72.0,15,2111.85,1080.0,1031.85,12,Michael Brown
SO-10158,2022-04-05,2022-04-11,Online,WARE-NBV1002,South,Alabama,Birmingham,Metro Advanced Trading,Small Business,Clothing,Turtleneck,59.99,24.0,18,1047.42,432.0,615.42,3,Rachel Scott
SO-10159,2022-11-07,2022-11-11,In-Store,WARE-MCD2201,Southwest,Utah,West Jordan,Atlantic Horizon Group,Small Business,Office Supplies,Binding Machine,149.99,68.0,3,436.47,204.0,232.47,3,Kevin Williams
SO-10160,2023-10-27,2023-10-31,Online,WARE-MCD2201,Midwest,Wisconsin,Kenosha,Unity Horizon Enterprises,Enterprise,Clothing,Linen Pants,64.99,26.0,12,740.88,312.0,428.88,5,Emily Johnson
SO-10161,2022-08-15,2022-08-17,Wholesale,WARE-PJW3508,Midwest,Indiana,South Bend,Bright Bright Supply,Small Business,Electronics,NAS Storage,899.99,450.0,6,4751.94,2700.0,2051.94,12,Emily Johnson
SO-10162,2023-07-18,2023-07-28,Wholesale,WARE-MCD2201,Midwest,Minnesota,Duluth,Advanced Horizon Supply,Small Business,Office Supplies,Desk Organizer,29.99,11.0,22,626.78,242.0,384.78,5,Lisa Chen
SO-10163,2023-07-10,2023-07-20,Online,WARE-NBV1002,South,Georgia,Athens,Metro Pacific Retail,Retail,Clothing,Chinos,74.99,30.0,22,1451.78,660.0,791.78,12,Robert Adams
SO-10164,2022-08-12,2022-08-17,Wholesale,WARE-NBV1002,Southwest,Utah,Salt Lake City,Core Core Enterprises,Corporate,Office Supplies,Ergonomic Chair,349.99,175.0,18,6299.82,3150.0,3149.82,0,Kevin Williams
SO-10165,2024-01-10,2024-01-15,Wholesale,WARE-UHY1004,Southeast,West Virginia,Charleston,Global Unity Supply,Corporate,Electronics,USB Microphone,179.99,78.0,9,1538.91,702.0,836.91,5,Sarah Mitchell
SO-10166,2023-06-24,2023-07-01,Wholesale,WARE-MCD2201,Southeast,Virginia,Norfolk,Coastal Pacific Solutions,Government,Office Supplies,Copier Machine,1299.99,680.0,10,12349.9,6800.0,5549.9,5,Emily Johnson
SO-10167,2023-10-28,2023-10-31,Online,WARE-NBV1002,Southwest,Utah,Provo,Coastal Swift Enterprises,Small Business,Electronics,Kindle Paperwhite,139.99,62.0,2,257.58,124.0,133.58,8,Sarah Mitchell
SO-10168,2022-02-13,2022-02-17,Online,WARE-PJW3508,West,Utah,Provo,Horizon Advanced Inc,Government,Electronics,USB Microphone,179.99,78.0,8,1223.92,624.0,599.92,15,Rachel Scott
SO-10169,2022-08-01,2022-08-04,In-Store,WARE-ATL5509,Southwest,New Mexico,Las Cruces,Pacific Sterling Corp,Retail,Furniture,Standing Desk,699.99,350.0,20,12879.8,7000.0,5879.8,8,Kevin Williams
SO-10170,2024-02-03,2024-02-06,Wholesale,WARE-PJW3508,Midwest,Missouri,St. Louis,National Pacific Solutions,Corporate,Electronics,Conference Camera,449.99,210.0,12,4967.88,2520.0,2447.88,8,Michael Brown
SO-10171,2023-01-20,2023-01-24,Distributor,WARE-UHY1004,West,New Mexico,Las Cruces,Coastal Pacific Distributors,Corporate,Furniture,Laptop Cart,299.99,145.0,14,3569.86,2030.0,1539.86,15,Sarah Mitchell
SO-10172,2023-02-03,2023-02-08,Distributor,WARE-PJW3508,Midwest,Michigan,Sterling Heights,Global Sterling Enterprises,Corporate,Office Supplies,Letter Opener,14.99,5.0,11,164.89,55.0,109.89,0,Robert Adams
SO-10173,2023-07-23,2023-07-28,Online,WARE-ATL5509,Northeast,Connecticut,Stamford,Pacific Apex Commerce,Government,Clothing,Linen Pants,64.99,26.0,18,1169.82,468.0,701.82,0,Lisa Chen
SO-10174,2024-03-08,2024-03-14,In-Store,WARE-MCD2201,West,California,Oakland,National Bright Commerce,Small Business,Clothing,Velvet Blazer,179.99,80.0,3,475.17,240.0,235.17,12,Robert Adams
SO-10175,2022-03-06,2022-03-11,Distributor,WARE-PJW3508,Midwest,Wisconsin,Green Bay,Sterling Horizon LLC,Small Business,Clothing,Casual Pants,69.99,28.0,6,386.34,168.0,218.34,8,Amanda Torres
SO-10176,2022-05-19,2022-05-21,Distributor,WARE-MCD2201,Southeast,Delaware,Dover,Pioneer Core Trading,Enterprise,Clothing,Summer Dress,79.99,30.0,10,735.9,300.0,435.9,8,David Park
SO-10177,2023-12-13,2023-12-18,Wholesale,WARE-ATL5509,Southwest,Nevada,Reno,Coastal Pioneer Co,Small Business,Furniture,Bar Cart,299.99,140.0,15,4499.85,2100.0,2399.85,0,Lisa Chen
SO-10178,2023-08-01,2023-08-06,Wholesale,WARE-UHY1004,West,Arizona,Chandler,Premier Swift Inc,Retail,Furniture,Corner Desk,699.99,345.0,8,4927.92,2760.0,2167.92,12,Michael Brown
SO-10179,2023-10-11,2023-10-15,Wholesale,WARE-ATL5509,Southwest,Arizona,Chandler,Central Coastal LLC,Retail,Clothing,Casual Pants,69.99,28.0,10,699.9,280.0,419.9,0,Rachel Scott
SO-10180,2022-02-07,2022-02-13,In-Store,WARE-PJW3508,West,Idaho,Pocatello,Core Pacific LLC,Small Business,Clothing,Linen Pants,64.99,26.0,12,686.28,312.0,374.28,12,Rachel Scott
SO-10181,2022-01-11,2022-01-15,In-Store,WARE-MCD2201,Northeast,Vermont,Rutland,Unity Swift Distributors,Enterprise,Clothing,Summer Dress,79.99,30.0,4,281.56,120.0,161.56,12,David Park
SO-10182,2022-01-26,2022-01-29,In-Store,WARE-PJW3508,West,Montana,Helena,Pacific Atlantic Supply,Enterprise,Office Supplies,Laminator,89.99,40.0,16,1324.64,640.0,684.64,8,Lisa Chen
SO-10183,2023-05-03,2023-05-08,Online,WARE-NBV1002,West,Colorado,Lakewood,Pioneer Pacific Co,Corporate,Clothing,Turtleneck,59.99,24.0,4,215.96,96.0,119.96,10,Lisa Chen
SO-10184,2022-06-28,2022-07-02,Wholesale,WARE-UHY1004,Southwest,Arizona,Tucson,Central Digital Group,Small Business,Office Supplies,Card Reader,39.99,15.0,19,668.61,285.0,383.61,12,David Park
SO-10185,2023-08-30,2023-09-04,Online,WARE-ATL5509,West,California,Riverside,Elite Advanced Supply,Corporate,Office Supplies,Tape Dispenser,24.99,9.0,15,363.6,135.0,228.6,3,Kevin Williams
SO-10186,2022-04-27,2022-05-03,Wholesale,WARE-ATL5509,South,Alabama,Montgomery,Unity Pioneer Distributors,Retail,Office Supplies,Tape Dispenser,24.99,9.0,9,202.41,81.0,121.41,10,Rachel Scott
SO-10187,2022-06-26,2022-07-06,Online,WARE-UHY1004,Northeast,Rhode Island,Warwick,Pacific Summit Solutions,Enterprise,Clothing,Country Boots,119.99,52.0,11,1121.89,572.0,549.89,15,Sarah Mitchell
SO-10188,2023-09-03,2023-09-08,In-Store,WARE-ATL5509,South,Alabama,Huntsville,Premier Horizon Retail,Small Business,Clothing,Holiday Sweater,69.99,28.0,5,321.95,140.0,181.95,8,Amanda Torres
SO-10189,2023-09-27,2023-10-04,Wholesale,WARE-ATL5509,Midwest,Michigan,Grand Rapids,Horizon Summit Group,Government,Furniture,Lateral File Cabinet,399.99,192.0,2,799.98,384.0,415.98,0,Amanda Torres
SO-10190,2022-06-21,2022-06-26,In-Store,WARE-ATL5509,West,New Mexico,Santa Fe,Sterling Metro Co,Enterprise,Clothing,Athleisure Set,119.99,50.0,4,465.56,200.0,265.56,3,Robert Adams
SO-10191,2022-04-27,2022-05-03,Wholesale,WARE-ATL5509,West,Montana,Bozeman,Swift Metro Supply,Small Business,Electronics,NAS Storage,899.99,450.0,9,7694.91,4050.0,3644.91,5,David Park
SO-10192,2022-09-27,2022-10-04,In-Store,WARE-ATL5509,Northeast,Pennsylvania,Allentown,Digital Atlantic Group,Enterprise,Electronics,Smart Thermostat,249.99,115.0,12,2999.88,1380.0,1619.88,0,Rachel Scott
SO-10193,2022-07-31,2022-08-05,In-Store,WARE-PJW3508,Southwest,Alaska,Fairbanks,Advanced Core Commerce,Enterprise,Office Supplies,Filing Cabinet,199.99,95.0,3,527.97,285.0,242.97,12,Michael Brown
SO-10194,2024-02-08,2024-02-18,In-Store,WARE-PJW3508,Southeast,Maryland,Bowie,Summit Summit Group,Small Business,Electronics,Smart Monitor 27,599.99,290.0,14,7979.86,4060.0,3919.86,5,David Park
SO-10195,2023-03-01,2023-03-06,Distributor,WARE-PJW3508,West,Oregon,Hillsboro,Coastal Unity Supply,Retail,Furniture,Accent Table,199.99,92.0,13,2599.87,1196.0,1403.87,0,Amanda Torres
SO-10196,2023-04-15,2023-04-22,In-Store,WARE-MCD2201,Midwest,Nebraska,Omaha,Coastal Elite Trading,Enterprise,Electronics,Bloomberg Terminal,5999.99,3800.0,12,63359.88,45600.0,17759.88,12,Lisa Chen
SO-10197,2023-05-12,2023-05-19,Wholesale,WARE-NBV1002,Midwest,Indiana,Carmel,Metro Atlantic Retail,Corporate,Office Supplies,Label Maker,59.99,24.0,11,659.89,264.0,395.89,0,Robert Adams
SO-10198,2023-12-07,2023-12-14,Distributor,WARE-PJW3508,West,New Mexico,Albuquerque,Premier Advanced LLC,Corporate,Clothing,Denim Jacket,89.99,38.0,11,940.39,418.0,522.39,5,Lisa Chen
SO-10199,2022-11-09,2022-11-14,Wholesale,WARE-NBV1002,Southwest,Nevada,Las Vegas,Atlantic Global Group,Small Business,Clothing,Board Shorts,54.99,21.0,17,934.83,357.0,577.83,0,Rachel Scott
SO-10200,2023-12-14,2023-12-21,In-Store,WARE-MCD2201,South,Oklahoma,Broken Arrow,Summit Horizon LLC,Corporate,Electronics,Laptop Pro 15,1299.99,780.0,24,28703.76,18720.0,9983.76,8,Sarah Mitchell
SO-10201,2023-01-27,2023-02-02,Online,WARE-ATL5509,Northeast,Rhode Island,Warwick,Pacific Unity Distributors,Small Business,Furniture,Glass Desk,799.99,400.0,5,3999.95,2000.0,1999.95,0,Amanda Torres
SO-10202,2023-12-05,2023-12-12,Wholesale,WARE-PJW3508,Midwest,Minnesota,Saint Paul,Atlantic Summit LLC,Retail,Clothing,Country Boots,119.99,52.0,31,3719.69,1612.0,2107.69,0,Lisa Chen
SO-10203,2023-07-21,2023-07-27,Distributor,WARE-UHY1004,South,Tennessee,Knoxville,Sterling Global Retail,Government,Electronics,Gaming PC,2499.99,1450.0,21,44624.79,30450.0,14174.79,15,Rachel Scott
SO-10204,2022-02-25,2022-03-02,Online,WARE-ATL5509,Southeast,Virginia,Richmond,National Horizon Retail,Corporate,Furniture,Accent Table,199.99,92.0,8,1599.92,736.0,863.92,0,Lisa Chen
SO-10205,2023-07-14,2023-07-20,Online,WARE-PJW3508,Midwest,Michigan,Sterling Heights,Global Bright LLC,Small Business,Clothing,Turtleneck,59.99,24.0,7,419.93,168.0,251.93,0,James Carter
SO-10206,2023-12-31,2024-01-06,In-Store,WARE-PJW3508,Northeast,Vermont,Montpelier,Coastal Pacific Retail,Corporate,Furniture,Accent Table,199.99,92.0,35,6439.65,3220.0,3219.65,8,Michael Brown
SO-10207,2022-12-01,2022-12-06,In-Store,WARE-NBV1002,Northeast,New Hampshire,Nashua,Sterling Central Supply,Small Business,Office Supplies,Calligraphy Set,39.99,15.0,28,1119.72,420.0,699.72,0,Sarah Mitchell
SO-10208,2023-11-14,2023-11-17,Distributor,WARE-ATL5509,West,Washington,Bellevue,Global Premier Enterprises,Government,Electronics,Smart TV 55,799.99,400.0,14,11199.86,5600.0,5599.86,0,Michael Brown
SO-10209,2022-05-01,2022-05-05,Distributor,WARE-ATL5509,South,Alabama,Huntsville,Advanced Unity LLC,Corporate,Furniture,Adjustable Monitor Stand,129.99,58.0,1,119.59,58.0,61.59,8,Amanda Torres
SO-10210,2023-08-04,2023-08-09,Online,WARE-UHY1004,West,Idaho,Meridian,Atlantic Bright Retail,Government,Electronics,Ring Light,89.99,36.0,7,598.43,252.0,346.43,5,James Carter
SO-10211,2023-01-08,2023-01-18,Wholesale,WARE-UHY1004,Northeast,New York,Buffalo,Metro Swift Supply,Enterprise,Electronics,Video Doorbell,179.99,80.0,13,2339.87,1040.0,1299.87,0,Emily Johnson
SO-10212,2023-01-17,2023-01-22,Online,WARE-MCD2201,West,Nevada,Reno,Premier National Commerce,Corporate,Electronics,NAS Storage,899.99,450.0,4,3599.96,1800.0,1799.96,0,Amanda Torres
SO-10213,2023-04-13,2023-04-18,In-Store,WARE-MCD2201,Midwest,Wisconsin,Green Bay,Bright Sterling Supply,Enterprise,Electronics,Wi-Fi Mesh System,399.99,190.0,1,379.99,190.0,189.99,5,Rachel Scott
SO-10214,2022-01-07,2022-01-09,Online,WARE-MCD2201,West,Colorado,Lakewood,Apex Global Solutions,Enterprise,Office Supplies,Document Scanner,299.99,145.0,14,3695.86,2030.0,1665.86,12,Sarah Mitchell
SO-10215,2022-03-03,2022-03-09,Wholesale,WARE-PJW3508,South,Oklahoma,Tulsa,Metro National Commerce,Retail,Clothing,Athleisure Set,119.99,50.0,5,599.95,250.0,349.95,0,Sarah Mitchell
SO-10216,2023-02-08,2023-02-13,Distributor,WARE-PJW3508,Southeast,North Carolina,Winston-Salem,Central Summit Group,Enterprise,Office Supplies,Ink Tank Printer,399.99,195.0,3,1199.97,585.0,614.97,0,David Park
SO-10217,2022-08-28,2022-09-07,Online,WARE-UHY1004,Southwest,Wyoming,Laramie,Bright Atlantic Corp,Retail,Clothing,Rain Jacket,99.99,42.0,4,399.96,168.0,231.96,0,Amanda Torres
SO-10218,2023-04-08,2023-04-13,Distributor,WARE-ATL5509,Midwest,Missouri,Kansas City,Pacific Premier Retail,Corporate,Furniture,Modular Sofa,1499.99,750.0,10,14999.9,7500.0,7499.9,0,Emily Johnson
SO-10219,2023-02-10,2023-02-12,Wholesale,WARE-MCD2201,Midwest,Michigan,Detroit,Advanced Premier Inc,Government,Office Supplies,Laminator,89.99,40.0,17,1453.33,680.0,773.33,5,Kevin Williams
SO-10220,2022-05-05,2022-05-08,Distributor,WARE-NBV1002,South,Florida,Boca Raton,Summit Elite Trading,Government,Electronics,Smart Monitor 27,599.99,290.0,1,581.99,290.0,291.99,3,Rachel Scott
SO-10221,2023-10-24,2023-10-31,Wholesale,WARE-NBV1002,Midwest,Ohio,Columbus,Pioneer Atlantic Inc,Small Business,Electronics,Smart Watch,399.99,180.0,15,5999.85,2700.0,3299.85,0,Rachel Scott
SO-10222,2023-12-01,2023-12-05,Wholesale,WARE-UHY1004,West,Utah,West Jordan,Premier Advanced Co,Corporate,Electronics,Action Camera,349.99,170.0,30,10184.7,5100.0,5084.7,3,Rachel Scott
SO-10223,2023-02-26,2023-03-03,Wholesale,WARE-UHY1004,Southeast,Delaware,Dover,Advanced Coastal Corp,Government,Furniture,Credenza,649.99,320.0,18,11699.82,5760.0,5939.82,0,Emily Johnson
SO-10224,2023-07-12,2023-07-16,Distributor,WARE-UHY1004,Southwest,New Mexico,Santa Fe,Unity Pioneer Trading,Corporate,Furniture,Credenza,649.99,320.0,17,9392.33,5440.0,3952.33,15,Lisa Chen
SO-10225,2023-04-29,2023-05-04,In-Store,WARE-UHY1004,Southeast,Virginia,Virginia Beach,National Premier LLC,Enterprise,Furniture,Conference Table,999.99,520.0,17,14449.83,8840.0,5609.83,15,Kevin Williams
SO-10226,2022-06-27,2022-07-01,Distributor,WARE-ATL5509,Southwest,New Mexico,Las Cruces,Apex Bright Inc,Government,Clothing,Turtleneck,59.99,24.0,7,398.93,168.0,230.93,5,Robert Adams
SO-10227,2023-05-18,2023-05-21,Wholesale,WARE-NBV1002,Southeast,Virginia,Richmond,Core National Inc,Enterprise,Furniture,Work Bench,549.99,270.0,2,1066.98,540.0,526.98,3,Rachel Scott
SO-10228,2022-03-02,2022-03-05,Online,WARE-PJW3508,South,Georgia,Augusta,Atlantic Unity Solutions,Retail,Office Supplies,Binding Machine,149.99,68.0,1,149.99,68.0,81.99,0,Rachel Scott
SO-10229,2022-06-11,2022-06-17,Distributor,WARE-UHY1004,Northeast,Rhode Island,Warwick,Pioneer Premier Supply,Government,Furniture,Glass Desk,799.99,400.0,15,10799.85,6000.0,4799.85,10,Robert Adams
SO-10230,2024-01-17,2024-01-27,In-Store,WARE-ATL5509,West,Arizona,Mesa,Coastal Bright Inc,Enterprise,Office Supplies,Projector,699.99,340.0,1,594.99,340.0,254.99,15,Rachel Scott
SO-10231,2022-12-06,2022-12-10,Distributor,WARE-MCD2201,South,South Carolina,Columbia,Premier Pacific Supply,Corporate,Clothing,Casual Pants,69.99,28.0,7,465.43,196.0,269.43,5,Michael Brown
SO-10232,2024-03-16,2024-03-22,Wholesale,WARE-UHY1004,South,Tennessee,Nashville,Coastal Digital Supply,Retail,Furniture,Ergonomic Chair Pro,449.99,218.0,4,1799.96,872.0,927.96,0,Amanda Torres
SO-10233,2023-05-06,2023-05-10,Distributor,WARE-PJW3508,West,Nevada,Sparks,Metro Sterling Inc,Corporate,Clothing,Summer Dress,79.99,30.0,8,639.92,240.0,399.92,0,Sarah Mitchell
SO-10234,2022-03-18,2022-03-28,Wholesale,WARE-NBV1002,Midwest,Michigan,Sterling Heights,Pioneer Core Distributors,Retail,Office Supplies,Letter Opener,14.99,5.0,18,269.82,90.0,179.82,0,Robert Adams
SO-10235,2022-12-06,2022-12-20,Distributor,WARE-PJW3508,Southeast,West Virginia,Huntington,Swift Swift Co,Small Business,Electronics,iPhone 15 Pro,1199.99,780.0,16,17663.84,12480.0,5183.84,8,Sarah Mitchell
